rms,peak_to_peak,crest_factor,form_factor,mean_amp,std_amp,kurtosis,skewness,energy,mean_square,spectral_centroid,spectral_entropy,label
1.6787771192789895,6.458200000000001,2.9984921400188322,1.5211692213766532,-0.0010720611894447566,1.6787767769716937,6.197447980727857,2.271009501136735,704570.3357610495,2.818292616214663,0.125210934256229,3.2537897392860216,20g
1.688797984425408,6.2357000000000005,2.9633502900818343,1.515960589583363,0.0027474597253188985,1.6887957495400026,6.089577362178224,2.2474100356993367,713006.8060111979,2.8520386321993203,0.12426749929482878,3.261609283922405,20g
1.690720663726408,6.354100000000001,2.978197466353681,1.5107978521537369,-0.0006136242052968277,1.6907205523731,6.068790656233132,2.2428989559567465,714631.2321515037,2.8585363627514657,0.12509395141463706,3.264635534080061,20g
1.7015434212969411,6.378900000000001,2.9493810937986202,1.5049684237118597,0.0030627267297069207,1.7015406648869371,5.957670692435722,2.2181158084546886,723809.6083897104,2.8952500145588997,0.127356797463395,3.232985901399282,20g
1.7027494136136043,6.2612000000000005,2.9273831822935192,1.499880313220396,-0.0008449428211312748,1.7027492039737098,5.944812376142853,2.2152968883925577,724835.9920348027,2.899355565561473,0.12640804171556716,3.261612096923372,20g
1.7062580471228663,6.289899999999999,2.9125723424234025,1.4966118753490802,-0.001264963259453045,1.7062575782218496,5.910848373801168,2.207639203804762,727826.2195263611,2.911316523371538,0.1312057838069484,3.2060758335100084,20g
1.7205797312494224,6.3174,2.8785065331003423,1.4845471729143838,-0.0005345735154940642,1.7205796482050728,5.761556066739388,2.1739203349777423,740095.6925019721,2.960394611586335,0.1272299416143861,3.250000058626543,20g
1.7303049565828548,6.3864,2.875504678060053,1.4771938097453114,0.0007589453665414653,1.7303047901387558,5.66230114048501,2.151141485228501,748485.8167385559,2.9939552427751948,0.12662355529979094,3.227506335506121,20g
1.7314171191038696,6.285299999999999,2.8647054152395373,1.4767387410743704,0.0013909300437201747,1.73141656040352,5.650915441284781,2.1485237874138265,749448.3122762454,2.997805240325943,0.13063559279662407,3.1848255287828193,20g
1.7365443447355438,6.3767000000000005,2.865576115127796,1.4719988302831832,0.0010287195420781699,1.7365440400315515,5.6000586867258395,2.1366646242645406,753893.5497219884,3.0155862612329987,0.11920915117477643,3.775939592864425,20g
1.738903446837784,6.2783,2.8526598220091324,1.468764617702131,-0.00029774177856710724,1.7389034213475338,5.576987410993251,2.1312978287243896,755943.2755708841,3.023785197424326,0.13305841404828106,3.049125834495256,20g
1.7413227766504438,6.4537,2.8500747039537444,1.4673458663305048,0.00030975233900935347,1.7413227491005503,5.554807258462738,2.1261509908881093,758048.2209153904,3.0322050124816116,0.13796529158829204,2.620900091905401,20g
1.7458069809545447,6.3367,2.837369795860384,1.4645206725187474,0.0014002418965675832,1.7458064194154665,5.511379096645134,2.1159072771592524,761957.4558453907,3.0478420147496217,0.13142043211310891,3.1887874741144264,20g
1.7500304259067876,6.2333,2.8280651147007805,1.4623611519713127,0.0029655632854531477,1.750027913215641,5.470631774105177,2.106458060321681,765648.5602933815,3.0626064915994924,0.12832723545435126,3.235645430256437,20g
1.7514392305187096,6.4039,2.846858692137693,1.4582253273223849,0.00015623296293184856,1.7514392235505147,5.460812097019141,2.1049400133617375,766881.7770106143,3.06753937819997,0.13201383804481906,2.934714017728922,20g
1.7595983164031488,6.286,2.8054130031706555,1.4511196926048782,-0.0006722414558858152,1.7595981879907185,5.379039400481355,2.0845809536270923,774043.4625859638,3.0961862350887954,0.1291267763605774,3.259548679586311,20g
1.7678363208118426,6.401,2.806764369969831,1.4453797005179552,0.0006551528550114144,1.7678361994133642,5.301013448202629,2.0659483813579906,781308.1890501309,3.125245257181552,0.12987788546967813,3.181950562442036,20g
1.7533251204942275,6.3013,2.808378172214657,1.4559694455408951,-0.0010059752427009694,1.7533248319036343,5.4388262520907285,2.098777570017434,768534.1703900462,3.0741489781560976,0.13372121798409853,3.1933032432925534,20g
1.7640318971194513,6.401800000000001,2.8070920969620072,1.446287177227255,-0.001861942643770573,1.7640309144752657,5.3366097592053245,2.074490301565563,777949.0217051785,3.1118085340548505,0.13224339385477005,3.2352549595489863,20g
1.7746565442381868,6.2787,2.7760864564014964,1.4398704495805055,0.0009654470009880104,1.774656281627378,5.237349198351861,2.0506426401707305,787348.3130960057,3.149405850007423,0.13327852297653908,3.1886855164310326,20g
1.7771623386124926,6.3815,2.7657011914126706,1.4367301718138696,-0.0002713121668486686,1.7771623179024285,5.21322985863785,2.0447764016976664,789573.3361396781,3.1583059777826237,0.14002740287147225,2.7985242603664764,20g
1.7819919695116107,6.322,2.7606746166132328,1.4327890211062515,-0.00034164981251925166,1.7819919367604544,5.169191015173656,2.0340677833357694,793870.6693555879,3.1754953794038694,0.13480325541314403,3.1564823860371747,20g
1.7859951646323204,6.4726,2.7537028624927866,1.429916726620396,0.00015520942071767824,1.7859951578881912,5.133543971247302,2.025224979566073,797441.4922437794,3.1897787280900296,0.14926668924116,2.3242218416677654,20g
1.7923503813495907,6.3665,2.74516637397091,1.4252533440621056,0.0007094951969807903,1.7923502409240746,5.075499490549151,2.0109959991602397,803126.7598611162,3.212519889524023,0.13619513135113784,3.1253416894570014,20g
1.7992068679333675,6.3439,2.7199762764918827,1.4190192416537786,-0.0002588270412281628,1.799206849316432,5.014164426546043,1.9958195996286152,809283.1012592958,3.237145353618598,0.13575657878916828,3.064075642170733,20g
1.8039770541303661,6.2802999999999995,2.7009767037463144,1.4146438667097696,-0.0010008519290077133,1.8039767764925052,4.972024905743125,1.9853143530228654,813580.0486240067,3.254333211828874,0.13532209935783765,3.139682990264444,20g
1.8078325526340306,6.3171,2.701909527063874,1.4119041620968575,-0.0003632975207900848,1.8078325161303486,4.937347568175709,1.976536743723778,817061.3663322804,3.268258538363275,0.13780755138383305,3.1085462311430594,20g
1.8114817326758983,6.3359,2.7158430077110616,1.4095203412005832,0.00015162244008975497,1.8114817263304404,4.9052652814092275,1.9686045703233608,820363.2354885509,3.281466067818475,0.15044256720128224,2.2904126313178903,20g
1.824643151247879,6.271599999999999,2.647421767948936,1.4002755669975018,0.0013778846429385674,1.8246426309909842,4.792182103211487,1.9398468363023762,832327.3280263181,3.32932262939579,0.13500949344980412,3.1174088188991718,20g
1.845694957823794,6.3107,2.6300120595731786,1.383422962026997,0.0006071811639246495,1.8456948579511219,4.614571187135939,1.8938071591031276,851644.0627441668,3.4065898773361765,0.13120841383153295,3.1610182217336447,20g
1.85132086554084,6.3789,2.620237306061277,1.3786701948665354,-0.00014952456841827707,1.8513208595025572,4.56873749339567,1.8817475683828357,856843.809407774,3.4273889471868846,0.1305277890014783,2.8216019490797537,20g
1.8939617216524922,6.4091,2.540600447437278,1.347424731098451,-3.488141832567423e-05,1.893961721331284,4.230556891756759,1.7902790410766514,896769.163680215,3.5870910030848724,0.12431153885387386,3.0730919947461834,20g
1.9013386549799196,6.3605,2.5315847783672445,1.3431574227901881,0.001211748594994379,1.9013382688480747,4.176869714325666,1.775456893483931,903768.5551415315,3.6150886809208496,0.12488904660557916,3.150450598939675,20g
1.9006254438313819,6.3096,2.5116995108015705,1.3431830296079894,0.0006069001748407005,1.9006253469349015,4.1814069380239465,1.7766618658950009,903090.6570577316,3.6123770777392377,0.13073112115318244,3.0802676287659203,20g
1.898690232738843,6.444699999999999,2.5226863839543068,1.3439641123618198,-0.0005306108348433358,1.89869015859619,4.2003940659684975,1.7821343165458656,901252.5449498706,3.605024599897882,0.13044024168403484,3.089692630949135,20g
1.9130284833024127,6.2667,2.4740875731005603,1.3341218747694112,-0.0001445707998832004,1.9130284778396824,4.090527694285213,1.750989440385212,914915.8348036044,3.6596779779263295,0.12995777074827586,2.776996332856825,20g
1.9132366612959877,6.4313,2.4953002909064166,1.3328604483588566,-0.0015414358481433963,1.9132360403521949,4.0863247588501235,1.7497759898565688,915114.9700572324,3.6604745221270183,0.12709851066189756,3.12297554073072,20g
1.573861626142547,6.3598,3.245012084875891,1.6173633471880389,-0.006346218019592064,1.5738488312925454,7.457800867300127,2.530608307373556,619257.6275205974,2.4770404182440626,0.09269919469404765,3.883208329736922,25g
1.6024664327068483,6.3311,3.187773480024419,1.6007205883334434,0.003883923607694431,1.6024617259359493,7.087066048013794,2.4572031839153037,641972.099089385,2.5678986679522118,0.10165806206744765,3.679991318431987,25g
1.6066418891985166,6.4056,3.164924325091331,1.586710154611497,-0.004085162239048952,1.6066366955777087,7.036251652182906,2.4470096422600287,645321.9587336845,2.5812981601273783,0.09520948358807446,4.267541891207846,25g
1.6274973617435622,6.3286,3.124244693968929,1.577961357953002,0.005657819179276714,1.6274875273145382,6.784751476299787,2.3956300954943552,662184.2668729012,2.648747662482255,0.10992082953856398,3.371817744287762,25g
1.6292172785439667,6.213100000000001,3.076569382693399,1.569399804629035,-0.00021843775135100508,1.6292172639004163,6.765661552632187,2.3917569476081835,663584.5808276116,2.654348940706209,0.11622448107276119,2.8735612117241547,25g
1.636743764476716,6.2813,3.1017072476957726,1.5665301942902168,0.0036537107232428923,1.636739686373909,6.676091482286529,2.3731383483250834,669729.8587082023,2.6789301505534113,0.11331905897133258,3.3199523564253983,25g
1.6478906922395289,6.3463,3.076721059715965,1.5556071085887546,0.0035689419373677515,1.647886827492447,6.547924323336577,2.346359340670092,678883.2178486849,2.7155437335696737,0.11307274174666034,3.309649328035657,25g
1.6411559064896422,6.328,3.076063631103775,1.5532247277975735,-0.0041064902987612,1.6411507688641112,6.623379209857203,2.3621441744729244,673345.4839587503,2.6933927094058387,0.11658907947729209,3.324580545917501,25g
1.6518770954697386,6.4202,3.0579756876558513,1.5465899205109832,-0.001106970191480763,1.651876724563469,6.5026748566540835,2.3367513027238287,682171.7559364464,2.7286979385375396,0.118936476674429,3.3036176381711555,25g
1.6597036125219249,6.3747,3.047291069799908,1.5369265746257184,-0.003143566770907089,1.6597006354780626,6.4132358923499,2.3176743081672733,688651.2657385005,2.7546160814183276,0.11713256199940827,3.1386661294099762,25g
1.6664067549321828,6.387700000000001,3.0256118333963284,1.5325680454049648,-0.0013682664770659086,1.6664061931985419,6.337193853025585,2.3013992138795825,694225.0913094291,2.776911472883608,0.11301471769788887,3.500720322478841,25g
1.6721549983099668,6.363899999999999,2.9968513696803982,1.5276564014129335,-0.0010121663971255795,1.6721546919744568,6.273656373066565,2.287620527687103,699022.7884909129,2.796102338373005,0.11555710728666078,3.411711158529399,25g
1.6869611497986847,6.224399999999999,2.9822856309513077,1.514087696617794,-0.0009536381717526887,1.686960880253107,6.107860127759524,2.2512027515973836,711456.6343946041,2.8458379209301,0.12333182006163079,3.2648116468342154,25g
1.6804096647831381,6.2923,2.9922465351070553,1.5198820990426491,-0.0010753069045476194,1.6804093207345763,6.1829724447082,2.2678706765222563,705941.3365975033,2.823776641496579,0.12290448107796792,3.2763460473568218,25g
1.6899277710024883,6.3100000000000005,2.9478774670333454,1.5150853717190005,0.002633929251717008,1.6899257183740755,6.080959943000533,2.2455039354700492,713961.1119454883,2.855855871205438,0.12165838936668051,3.315103920818067,25g
1.6943218219354474,6.2835,2.936455124788625,1.5078381637594758,-0.0007413156492625968,1.6943216597617359,6.0368354347751145,2.235885458088746,717678.7383452272,2.870726436286654,0.1220518036574815,3.3068296777700676,25g
1.7036814058025047,6.4428,2.9351731961348353,1.5016125986423319,0.0015821535235740988,1.7036806711550807,5.936256620943851,2.213377771801022,725629.6805889672,2.9025303324771987,0.12441571478759827,3.2802370637108753,25g
1.7055094729045683,6.3083,2.933434306023645,1.4986377053422637,0.00020956159344637687,1.7055094600298053,5.917437532822987,2.2090365261402862,727187.7317792424,2.9087625621672184,0.1313320158685784,2.661453142776767,25g
1.7025741929386886,6.3827,2.9323832216969388,1.4978579251400674,6.629397585990795e-05,1.7025741916480277,5.912576601189218,2.2083765574614382,724686.8218563243,2.898758882460827,0.1310468238256509,3.2735313256698717,25g
1.717017782546103,6.3864,2.897989786525932,1.4893653622728404,0.0013639877047508112,1.7170172407745583,5.796471967810863,2.181836592440366,737034.5682448186,2.9481500655795365,0.127737651177755,3.213921803334198,25g
1.7344172894292036,6.4262999999999995,2.8648814950238313,1.4713296110528866,-0.0018766694126776515,1.7344162741345748,5.622341801663532,2.1418115168049248,752047.8252644027,3.008203333870946,0.12853332255763478,3.17149599190457,25g
1.7349509743631626,6.3107,2.8527030851485615,1.471515024129566,-0.0013999222396889617,1.734950409568357,5.619796597867625,2.141217450958903,752510.7108060382,3.010054883443687,0.12653164352593393,3.2748720367793145,25g
1.7408370940696525,6.2134,2.8250202238499695,1.4661187262094986,-0.0018870721130884564,1.740836071273718,5.561534951908662,2.127699792417382,757625.41650843,3.0305137880888724,0.12762092321197757,3.0793519600276555,25g
1.7447552957105705,6.365,2.835870456635607,1.4659056476652355,0.0015477616612466511,1.7447546092055237,5.523125525558715,2.1187268921645783,761039.7163064781,3.0441710419100803,0.12870757180461076,3.2164923429696306,25g
1.7465571971408294,6.3924,2.8536712140349376,1.464248049615054,0.0012731326961307819,1.7465567331230807,5.508749638707235,2.115364505761422,762612.4602590646,3.05046204288443,0.13078324640947622,3.19698672240676,25g
1.7519486703662,6.2574,2.810470466672026,1.4581496266933869,-0.00037979640118560373,1.7519486291990958,5.455301678181957,2.1027830173585893,767327.9665753304,3.0693241435978957,0.1321751167325664,2.9711656907315067,25g
1.7553796197963236,6.3709,2.8056039512215776,1.4562341352003514,0.0007082272895491527,1.7553794769252582,5.422463173462066,2.094951646284311,770336.3210414619,3.081357609596286,0.1295093957000783,3.113285012886681,25g
1.7609255209480397,6.3562,2.7991530241137847,1.4531142046226864,0.0024120901819607273,1.7609238689242297,5.370564161150988,2.0826053632319423,775211.571722841,3.1008586903261253,0.12956202436717443,3.234273045337495,25g
1.7622256423143619,6.3038,2.7998684610673483,1.448773509738046,-0.0011872806587226292,1.762225242355501,5.357349116676144,2.079528062627419,776356.6981683519,3.105439214430265,0.1323509662369724,2.8475798390168947,25g
1.76997351397932,6.4341,2.7836574718789313,1.442271955633531,-0.0012304478848315363,1.7699730862886887,5.283648821688955,2.0617747367713397,783198.4272408354,3.132806240188302,0.12925167993034667,3.200386572560846,25g
1.7643659005848287,6.3012999999999995,2.78235937091645,1.4463632475895747,-0.0018458663758655026,1.7643649350187836,5.336243926932058,2.0743653822801504,778243.6447995972,3.1129870311465133,0.12950032584283894,3.214091222028511,25g
1.772745445622614,6.3214,2.759674272084853,1.440649537392229,-0.0003035061069844334,1.7727454196414563,5.256693689589871,2.055249902142601,785653.4611175151,3.1426264149757204,0.13199809640409438,3.1800780274312466,25g
1.7802133075727078,6.2989999999999995,2.765623634140424,1.4366489562239806,0.0021798062604250447,1.7802119730255794,5.1876757303815495,2.0385413823318137,792286.6859553197,3.1691594204589606,0.13244415062033332,3.170521006305613,25g
1.786170745509346,6.306500000000001,2.747777618456433,1.4287994694911594,-0.0012239041093764363,1.786170326192926,5.131514245562947,2.0247557944996872,797598.292622421,3.190405932113413,0.13245698635558587,3.169590206423914,25g
1.786783034347556,6.4269,2.753160234165265,1.4278857333788726,-0.0014129129256516986,1.78678247571139,5.123005849234111,2.022650103084314,798145.2103644529,3.192593611832259,0.13639949581684452,3.1296565897506374,25g
1.7951389809732712,6.343400000000001,2.746138348898827,1.4212283007963054,-0.0013204214256856983,1.7951384953526608,5.047491402687942,2.0039983194820827,805627.7677284777,3.2225239610097547,0.13380590832945904,3.1291898804932887,25g
1.8049241793701691,6.3277,2.7241587505307843,1.4151437185101892,0.0005305816103264479,1.8049241013843862,4.96423461859299,1.983368063991253,814434.5655674763,3.2577512932750783,0.13215894939397746,3.1466150443145358,25g
1.8083746796241262,6.3081,2.6941319474338807,1.4118637400905067,-0.0004276668258673006,1.8083746290541538,4.934830607930804,1.9760315383858988,817551.4752574335,3.2702189819056615,0.1321195769482777,3.183446367060332,25g
1.820405470434523,6.365600000000001,2.6764366930629966,1.40343524352744,0.0008896084372337498,1.8204052530644834,4.829866641144608,1.949495565768376,828465.7053209074,3.313876076787937,0.1316235197538905,3.158148455816556,25g
1.8268530829090743,6.342599999999999,2.661516704778434,1.3983654527073999,0.001020748661794643,1.8268527977389308,4.77412756788969,1.9351122779452277,834344.7092414107,3.337392186534389,0.13204729293547507,3.181624059385565,25g
1.834371398753678,6.352600000000001,2.643793945245344,1.3913404037750716,-0.0006261256101024417,1.8343712918960124,4.710294912955117,1.918679708544322,841226.2422229528,3.364918428565525,0.13197247801026254,3.106654070785427,25g
1.8443936580772613,6.3906,2.6334941979956854,1.384669966392977,0.0006515390949563802,1.8443935429979221,4.627251806072439,1.897124554292228,850443.5897009395,3.401787965955622,0.12861308739959765,3.1421980391308613,25g
1.8747055326775728,6.3538,2.5589085399398313,1.3616532299657702,-7.263700734802136e-05,1.8747055312703822,4.382921456652371,1.8321139347164388,878626.6940421412,3.514520834251902,0.12163560256687898,3.171180989534944,25g
1.910711306649956,6.314500000000001,2.505297362733232,1.3356726187681587,-0.00017374333417333917,1.9107112987506085,4.107196213217664,1.7557318204516381,912700.7735222982,3.650817697359982,0.11509412461010149,3.2828326405834765,25g
1.9474629701250359,6.3007,2.4185825711895346,1.3087533442518802,-0.0026339820287281197,1.9474611888679318,3.839140690068115,1.6783588551129822,948149.2123900366,3.7926120200082263,0.11440653676388572,3.2143628497390138,25g
1.983196518328757,6.4083,2.3686507888738833,1.287620079171514,0.0018402090240360962,1.9831956645631443,3.596461650224617,1.6047945538871184,983263.1745093956,3.9330684303113035,0.11542166647714538,3.154946897686399,25g
1.9744630561321146,7.1164000000000005,2.387889701440246,1.290156642325335,-0.0045053228096912324,1.9744579160106068,3.6561720029360845,1.6229504673816313,974622.1915032825,3.89850436003057,0.11955040463042238,3.143485143211395,25g
1.5726267420865228,6.1846,3.2277207686533207,1.6188899186854575,-0.005495051689006754,1.572617141688531,7.4673381923727415,2.5326879847826453,618286.2443265476,2.4731548699256702,0.09627308110157769,3.444815491814474,30g
1.5882252140426354,6.2437000000000005,3.216987081937773,1.6056320813324976,-0.0037028531398125486,1.5882208975452377,7.269608667494533,2.4938489363796568,630612.3101708633,2.522459330520775,0.09917793934189983,3.5363399975999257,30g
1.6021024380044004,6.2200999999999995,3.160908988533217,1.5921593995760672,-0.003105395220780881,1.6020994283689656,7.090669803047288,2.4581525369500157,641680.4887326891,2.5667322218596436,0.1013622068460159,3.5976944316095274,30g
1.6151102937842297,6.1379,3.1167530887867336,1.5812964752396272,-0.0005022458109832398,1.6151102156933208,6.912700322173132,2.421845231977831,652142.706690684,2.6085812610877803,0.11131743242403327,3.370158598523579,30g
1.6256475883968509,6.3171,3.1247239765444332,1.5717540248708537,-0.0007592386857547363,1.6256474111003025,6.8035797029972525,2.399707608337638,660679.8776850426,2.642730081660497,0.10783872477332099,3.4982980132193062,30g
1.6346254436666992,6.2359,3.0756281302259487,1.5667641855930279,0.002538840637362553,1.6346234720481565,6.696471298912611,2.3775101968546943,667997.4132702972,2.672000341082553,0.10664915511232544,3.493201791190392,30g
1.6430703279364716,6.2871,3.0764964292623684,1.5562974913735923,0.0005616436049744182,1.6430702319443702,6.598198427668786,2.357068761362254,674917.3259562135,2.699680102545264,0.11317334072821623,2.9405887653456935,30g
1.6490137024502134,6.3787,3.0537647985967973,1.5486351694754485,-0.0012584191865167484,1.649013222278618,6.530763641886445,2.3429322949949984,679808.8284709493,2.7192461908685606,0.11415160858412624,3.341913700595812,30g
1.6706513312993208,6.2818000000000005,3.0033196652077034,1.5337619141125833,0.0036396650057800312,1.6706473666249377,6.288089809946176,2.2908967421004798,697766.1766171774,2.7910758707721928,0.11338774836977569,3.3654316587470237,30g
1.6689037964221678,6.3972,3.0113179727691146,1.5352204227365625,0.0034301691654366616,1.6689002713319396,6.307657285856542,2.2951260771708357,696307.1851881994,2.7852398817123243,0.11669169185242838,3.3187680687364542,30g
1.671798068564014,6.3667,3.00221665007002,1.530005229322965,0.0011268988509954116,1.671797688763011,6.276435294880915,2.2884112337896827,698724.4006048098,2.7949087820543674,0.11552519075529069,3.3632122572924117,30g
1.6761169164996252,6.3163,3.000447013864785,1.5256460107403864,0.0008725834863339442,1.676116689366904,6.228147527131471,2.2778431657575986,702339.1700761351,2.8093679177762114,0.11257388778323242,3.5506555090163654,30g
1.681177760258281,6.344099999999999,2.9751166802590028,1.5188939232721568,-0.0009654717366869519,1.6811774830312753,6.172060771995182,2.265610674639768,706586.8390381008,2.8263586615870495,0.11887600181088924,3.3805743986544194,30g
1.684634684446389,6.319599999999999,2.9621852399873343,1.5177454702273168,0.0008102390709562884,1.6846344896007657,6.136841560233119,2.257985539389905,709495.6670159261,2.8379940200397846,0.11792521836166195,3.402165905577851,30g
1.6946682201213474,6.3279,2.9551507118521694,1.5117597895597852,0.003905436125344495,1.6946637199922368,6.0291550618018155,2.2340931947044136,717972.2221719377,2.871900376289256,0.1190307206480955,3.3868566561267346,30g
1.6915881559680217,6.3098,2.935702747470748,1.5093735157772141,-0.0010497397609590473,1.6915878302523122,6.060940397868678,2.241086717135103,715364.7608823336,2.861470489411292,0.12280840961123993,3.308182321530418,30g
1.702996096002271,6.2477,2.919854020072583,1.4997119606705358,-0.00035481420565682654,1.7029960590400246,5.938840238713619,2.2141501709799565,725046.025554041,2.900195702998976,0.12409566681383205,3.3184204322532294,30g
1.7055036718579997,6.3527,2.9221866122682636,1.49629066736764,-0.0015645209556838257,1.7055029542616742,5.912327191683153,2.208109728367828,727182.7849375051,2.9087427747211194,0.12837526692165402,3.2169789210249506,30g
1.7123584762404598,6.3286999999999995,2.905115994179434,1.4917329712587912,0.0005619204280817096,1.7123583840417236,5.836089758827208,2.1909845887725536,733039.9556165861,2.9321715511525492,0.12533664583676485,3.2919901767980355,30g
1.7288977516851713,6.305400000000001,2.8624017772676034,1.4788428294252234,0.0016478984571938371,1.7288969663379927,5.674555072309848,2.153952895329209,747268.8698580742,2.9890874357820403,0.1266437900040062,3.234566549626707,30g
1.7439554294695345,6.309699999999999,2.8413570171720983,1.4675353519714944,0.0033728468867875398,1.743952167887682,5.525002176648264,2.1192219917702784,760342.0936135271,3.0413805399762683,0.12489866494171759,3.3270538992023524,30g
1.7483387274534574,6.3565,2.8130704422194737,1.4599901762936616,-0.0009233451161804642,1.748338483631637,5.483714847051374,2.1095883123565833,764169.0197900878,3.0566883059135748,0.12671029375957818,3.2299459031762487,30g
1.7465236058745648,6.2958,2.8346023955893536,1.4624066128717226,9.20049116196456e-05,1.7465236034512066,5.502080551578549,2.113888313769138,762583.1261245672,3.0503447058770923,0.12574521908036734,3.2636996158392577,30g
1.7455995815585468,6.2709,2.8366184601982884,1.4623270545274514,-0.0010876294665178657,1.745599242724262,5.511798583102282,2.116198271932208,761776.4276664442,3.0471178991373735,0.130519856737135,3.200236032321092,30g
1.7564241368451066,6.2823,2.803024562188162,1.4557087016409684,0.0016478193801975239,1.7564233638799525,5.410083100674997,2.0921665507039733,771253.352097271,3.085025748492078,0.1298331498043924,3.187183379005378,30g
1.7635767955237882,6.3332999999999995,2.7930737179743548,1.449008540588762,0.0007865445431781717,1.7635766201267338,5.341616011409394,2.0757733654568313,777547.6682243746,3.1102031137099533,0.12624458468772295,3.2184724486546945,30g
1.7738837775638419,6.3469999999999995,2.7842861294998,1.4431040823380246,0.003855015268461076,1.7738795886873058,5.245891990031348,2.0527262161569872,786662.7674123851,3.1466636563041654,0.12008215354234218,3.4138960984971987,30g
1.772218890523257,6.2788,2.780074190364392,1.4425485856196385,0.0014993829023316144,1.7722182562479136,5.262722971876131,2.0568389976852375,785186.808222075,3.1407597959274836,0.12614562585118708,3.2516496748112136,30g
1.775762981506125,6.3166,2.7847747974907135,1.4358492326073713,-0.0030191014736058955,1.7757604150092474,5.229082272560294,2.0487585294851125,788330.3882877142,3.153334166487523,0.1243788093138131,3.2605734676400133,30g
1.7814379670886011,6.3117,2.756930124976281,1.4319526486263057,-0.002110906821227284,1.7814367164334408,5.175935867419962,2.035759464743567,793377.1341249613,3.1735212305847678,0.12317542226554926,3.2049662575382456,30g
1.791777213517413,6.3167,2.733487154718141,1.427575872409285,0.002805296872187489,1.791775017458856,5.081014094582311,2.0122821814217677,802613.1852544735,3.2104655828802255,0.12167632428748829,2.9317528150866687,30g
1.7931382792047348,6.3309999999999995,2.7219317405028716,1.4215302016685185,-0.003235781922207689,1.7931353596604667,5.0680060187712295,2.0090569400758485,803833.0067424411,3.2153448883493176,0.11954267475335052,3.2322563581586685,30g
1.80507696298403,6.3597,2.6880294285573343,1.4156012061957468,0.000992517058068229,1.8050766901174968,4.963670747224478,1.983248044511789,814572.4522710699,3.258302842295649,0.12030437203336855,3.0241507326768207,30g
1.8107701888108536,6.3422,2.6862602595131615,1.4094662757449195,-0.0009721873529494073,1.81076992783121,4.91269790417428,1.9706129768330805,819718.8902828469,3.278888676686094,0.11989055847835779,3.2645115172680983,30g
1.805057861018349,6.3589,2.7169766150965335,1.4132657415157206,-0.001747989488757957,1.8050570146554605,4.962006874743427,1.9828902362384693,814555.2121721526,3.258233881624137,0.13529068992234172,2.549042153567255,30g
1.8089251865403453,6.3499,2.6957997122206785,1.4101001503266335,-0.0015423008728034928,1.8089245290525642,4.9262000740682845,1.9740406063526394,818049.3104146753,3.272210330500023,0.13132166026304667,3.1352560292658773,30g
1.8167553443152178,6.3431999999999995,2.683135080664495,1.40394416740255,-0.0011179596206384852,1.8167550003410453,4.853061667100555,1.9554545117207465,825146.6946744953,3.3005999810979056,0.1315746674701553,3.14637722351446,30g
1.8353472546273653,6.3821,2.645548402414057,1.3919298372314828,0.0013511281653126588,1.835346757297075,4.700653148126313,1.9162992172207844,842121.5177675067,3.368499545068207,0.12741309548979596,3.2307871456962847,30g
1.8405969431433196,6.3447,2.623931336715258,1.3871853067270608,0.00020362976971907712,1.840596931879288,4.657949358351482,1.9053737408951514,846945.888980026,3.3877971071085327,0.13688419560925139,2.4871798971679606,30g
1.8483653418873918,6.3253,2.6168527875793863,1.3812187927526074,-4.2871288285152325e-05,1.8483653413902097,4.5948718775313555,1.888805774474074,854110.1928181866,3.416454437090495,0.13999770893628077,2.3437428089173262,30g
1.8650594768912137,6.2844999999999995,2.576700666637029,1.3680339688984524,-0.0010334528127712512,1.865059190566619,4.459339079352614,1.8527830786560717,869608.2346385797,3.478446852341728,0.12554551231519687,3.1191022351982607,30g
1.928711745244021,6.3696,2.468487066183729,1.323512962260235,0.0005992907110428471,1.9287116521379963,3.9743813844291815,1.71775706051563,929978.529131563,3.719928996242237,0.10999781149605363,3.3987400093245714,30g
1.9669555640794547,6.4,2.4051890566266536,1.2962875889944994,-0.0011090660162640664,1.9669552514065223,3.7018411327809857,1.6372524207970511,967224.6788515903,3.8689141910631255,0.10654817944381356,3.3841960244266907,30g
2.0772745837767888,6.4043,2.2051490128312596,1.2274437418724966,0.00020250882083528216,2.0772745739057243,3.0059375274422795,1.410424927831831,1078763.1090315613,4.315069696405031,0.11152032373091451,3.0964011530788196,30g
2.074673452053031,6.3039000000000005,2.18954939309376,1.2298200324483777,0.0028483767071068276,2.0746714967444313,3.01865165374957,1.4148367044025547,1076063.178893478,4.304269932653642,0.11928436592202905,2.7999777786293323,30g
2.065771200337696,6.409,2.211910010673562,1.2345399827460375,0.0005375880623522473,2.0657711303878075,3.0740727391749947,1.4341155279792168,1066848.395625509,4.267410652144645,0.12063302801537194,2.691287282764154,30g
2.050435680288611,7.2794,2.229623704717664,1.2436832123927324,-0.00013096435225740243,2.0504356761061677,3.1668452910713327,1.4657966569935594,1051067.4154636757,4.204286479000619,0.12123332497654053,3.0584587400352903,30g
1.5763314386264393,6.2867,3.244812525728811,1.6190128097961225,-0.00276552440689763,1.5763290126990797,7.421096647669772,2.5234926088196663,621202.7162797205,2.4848208044020996,0.09371624149144142,3.7370607466512067,35g
